optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q16_gates1000_pt0.16_seeds1000,1335,272,89,861,101,0,284,0.07778620719909668
basic,q16_gates1000_pt0.2_seeds1000,1328,240,100,853,101,0,274,0.07499814033508301
basic,q16_gates1000_pt0.24_seeds1000,1311,245,107,844,93,0,267,0.10184788703918457
basic,q16_gates1000_pt0.28_seeds1000,1295,227,124,835,84,0,252,0.06768107414245605
basic,q16_gates1000_pt0.32_seeds1000,1248,252,130,803,75,0,240,0.0756692886352539
basic,q16_gates1000_pt0.36_seeds1000,1154,197,139,739,64,0,212,0.06362104415893555
basic,q16_gates1000_pt0.4_seeds1000,1107,201,144,710,48,0,205,0.06702589988708496
basic,q16_gates2000_pt0.0_seeds1000,2889,596,0,1890,319,0,680,0.23267602920532227
basic,q16_gates2000_pt0.04_seeds1000,2897,543,67,1889,297,0,644,0.16858243942260742
basic,q16_gates2000_pt0.08_seeds1000,2814,564,131,1833,234,0,616,0.17035698890686035
basic,q16_gates2000_pt0.12_seeds1000,2806,571,163,1818,218,0,607,0.20906710624694824
basic,q16_gates2000_pt0.16_seeds1000,2739,540,202,1768,191,0,578,0.15967297554016113
basic,q16_gates2000_pt0.2_seeds1000,2604,510,210,1678,177,0,539,0.19105267524719238
basic,q16_gates2000_pt0.24_seeds1000,2600,494,236,1679,166,0,519,0.1533985137939453
basic,q16_gates2000_pt0.28_seeds1000,2528,442,253,1631,155,0,489,0.1457386016845703
basic,q16_gates2000_pt0.32_seeds1000,2413,443,262,1555,135,0,461,0.16420745849609375
basic,q16_gates2000_pt0.36_seeds1000,2304,431,262,1479,131,0,432,0.12779569625854492
basic,q16_gates2000_pt0.4_seeds1000,2158,384,264,1382,113,0,399,0.12795639038085938
basic,q16_gates5000_pt0.0_seeds1000,6964,1453,0,4556,777,0,1631,0.5885968208312988
basic,q16_gates5000_pt0.04_seeds1000,6803,1322,168,4443,663,0,1529,0.662830114364624
basic,q16_gates5000_pt0.08_seeds1000,6784,1302,326,4416,583,0,1459,0.4767723083496094
basic,q16_gates5000_pt0.12_seeds1000,6760,1321,405,4387,534,0,1434,0.5158822536468506
basic,q16_gates5000_pt0.16_seeds1000,6586,1296,493,4267,463,0,1363,0.46389174461364746
basic,q16_gates5000_pt0.2_seeds1000,6407,1241,531,4144,422,0,1310,0.4887857437133789
basic,q16_gates5000_pt0.24_seeds1000,6255,1145,566,4044,394,0,1251,0.5138051509857178
basic,q16_gates5000_pt0.28_seeds1000,6037,1123,579,3897,380,0,1181,0.4490785598754883
basic,q16_gates5000_pt0.32_seeds1000,5890,1076,623,3801,344,0,1122,0.43088650703430176
basic,q16_gates5000_pt0.36_seeds1000,5615,1004,620,3611,328,0,1056,0.4038095474243164
basic,q16_gates5000_pt0.4_seeds1000,5380,954,622,3446,325,0,987,0.4086802005767822
basic,q16_gates10000_pt0.0_seeds1000,13302,2786,0,8701,1503,0,3098,1.3742144107818604
