optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q12_gates1000_pt0.36_seeds1002,480,135,107,90,68,186,29,0.02674579620361328
basic,q12_gates1000_pt0.4_seeds1002,477,127,110,94,72,181,20,0.027147293090820312
basic,q12_gates2000_pt0.0_seeds1002,1142,354,0,197,306,529,110,0.07132697105407715
basic,q12_gates2000_pt0.04_seeds1002,1158,372,60,204,276,513,105,0.05786943435668945
basic,q12_gates2000_pt0.08_seeds1002,1148,361,109,216,237,479,107,0.05877280235290527
basic,q12_gates2000_pt0.12_seeds1002,1160,342,163,235,201,466,95,0.08289980888366699
basic,q12_gates2000_pt0.16_seeds1002,1172,331,202,247,187,438,98,0.0589449405670166
basic,q12_gates2000_pt0.2_seeds1002,1100,318,214,228,163,417,78,0.058937788009643555
basic,q12_gates2000_pt0.24_seeds1002,1065,304,222,220,160,397,66,0.05517983436584473
basic,q12_gates2000_pt0.28_seeds1002,1031,293,220,207,145,400,59,0.08027386665344238
basic,q12_gates2000_pt0.32_seeds1002,1012,295,230,211,135,379,57,0.052649497985839844
basic,q12_gates2000_pt0.36_seeds1002,957,280,226,196,127,350,58,0.05145597457885742
basic,q12_gates2000_pt0.4_seeds1002,913,247,218,196,129,326,44,0.049248695373535156
basic,q12_gates5000_pt0.0_seeds1002,2783,896,0,501,733,1242,307,0.21318888664245605
basic,q12_gates5000_pt0.04_seeds1002,2824,866,168,534,644,1204,274,0.2395615577697754
basic,q12_gates5000_pt0.08_seeds1002,2832,863,291,553,574,1177,237,0.23265552520751953
basic,q12_gates5000_pt0.12_seeds1002,2871,849,416,584,499,1141,231,0.1824326515197754
basic,q12_gates5000_pt0.16_seeds1002,2908,808,501,604,484,1124,195,0.2060079574584961
basic,q12_gates5000_pt0.2_seeds1002,2783,830,533,579,425,1052,194,0.18657708168029785
basic,q12_gates5000_pt0.24_seeds1002,2733,789,560,576,400,1035,162,0.1914665699005127
basic,q12_gates5000_pt0.28_seeds1002,2643,761,584,550,355,969,185,0.17782235145568848
basic,q12_gates5000_pt0.32_seeds1002,2564,717,596,553,330,927,158,0.1801927089691162
basic,q12_gates5000_pt0.36_seeds1002,2466,696,596,529,320,891,130,0.17750191688537598
basic,q12_gates5000_pt0.4_seeds1002,2319,635,581,494,306,831,107,0.1975264549255371
basic,q12_gates10000_pt0.0_seeds1002,5456,1763,0,992,1466,2402,596,0.664790153503418
basic,q12_gates10000_pt0.04_seeds1002,5504,1696,334,1045,1236,2328,561,0.5170817375183105
basic,q12_gates10000_pt0.08_seeds1002,5590,1706,597,1084,1119,2268,522,0.6404597759246826
basic,q12_gates10000_pt0.12_seeds1002,5608,1629,816,1137,1003,2167,485,0.5970981121063232
basic,q12_gates10000_pt0.16_seeds1002,5578,1596,959,1159,900,2106,454,0.5177216529846191
basic,q12_gates10000_pt0.2_seeds1002,5405,1562,1035,1121,823,2042,384,0.5853374004364014
basic,q12_gates10000_pt0.24_seeds1002,5330,1516,1083,1138,786,1961,362,0.5944089889526367
basic,q12_gates10000_pt0.28_seeds1002,5215,1478,1157,1125,704,1883,346,0.4704451560974121
basic,q12_gates10000_pt0.32_seeds1002,5045,1412,1164,1111,673,1776,321,0.5096116065979004
basic,q12_gates10000_pt0.36_seeds1002,4908,1315,1181,1085,653,1715,274,0.547433614730835
basic,q12_gates10000_pt0.4_seeds1002,4689,1248,1169,1054,628,1597,241,0.4977595806121826
basic,q12_gates50000_pt0.0_seeds1002,27130,8776,0,4985,7227,11999,2919,10.149879455566406
basic,q12_gates50000_pt0.04_seeds1002,27640,8640,1710,5287,6268,11705,2670,10.71924614906311
basic,q12_gates50000_pt0.08_seeds1002,27869,8502,3038,5419,5555,11343,2514,11.382987260818481
basic,q12_gates50000_pt0.12_seeds1002,27984,8269,4063,5597,4969,10962,2393,8.364197492599487
basic,q12_gates50000_pt0.16_seeds1002,27879,8138,4822,5726,4500,10580,2251,10.286088705062866
basic,q12_gates50000_pt0.2_seeds1002,27385,7838,5285,5761,4075,10183,2081,10.763838291168213
basic,q12_gates50000_pt0.24_seeds1002,26808,7570,5635,5699,3784,9797,1893,10.313047409057617
basic,q12_gates50000_pt0.28_seeds1002,26369,7247,5947,5711,3557,9361,1793,8.271875381469727
basic,q12_gates50000_pt0.32_seeds1002,25559,7059,5992,5547,3387,9063,1570,8.30901050567627
basic,q12_gates50000_pt0.36_seeds1002,24777,6606,6079,5435,3205,8653,1405,9.055568218231201
basic,q12_gates50000_pt0.4_seeds1002,23708,6301,6077,5238,2983,8154,1256,7.9830005168914795
basic,q16_gates100_pt0.0_seeds1002,71,19,0,13,24,29,5,0.0032134056091308594
basic,q16_gates100_pt0.04_seeds1002,72,15,3,15,21,26,7,0.0018432140350341797
basic,q16_gates100_pt0.08_seeds1002,69,17,7,16,15,26,5,0.0017070770263671875
basic,q16_gates100_pt0.12_seeds1002,71,15,13,17,11,27,3,0.0017309188842773438
basic,q16_gates100_pt0.16_seeds1002,74,15,16,19,11,26,2,0.001722574234008789
basic,q16_gates100_pt0.2_seeds1002,75,15,16,19,12,26,2,0.0016796588897705078
basic,q16_gates100_pt0.24_seeds1002,78,15,16,22,14,22,4,0.002180337905883789
basic,q16_gates100_pt0.28_seeds1002,81,16,19,22,15,21,4,0.0018842220306396484
basic,q16_gates100_pt0.32_seeds1002,73,16,21,19,11,17,5,0.0017693042755126953
basic,q16_gates100_pt0.36_seeds1002,72,15,20,17,14,17,4,0.00284576416015625
basic,q16_gates100_pt0.4_seeds1002,68,13,16,17,17,16,2,0.0028076171875
basic,q16_gates500_pt0.0_seeds1002,302,74,0,51,77,144,30,0.011915445327758789
basic,q16_gates500_pt0.04_seeds1002,312,74,20,56,75,134,27,0.014869928359985352
basic,q16_gates500_pt0.08_seeds1002,305,79,35,58,57,133,22,0.012149810791015625
basic,q16_gates500_pt0.12_seeds1002,311,68,51,66,43,129,22,0.008810997009277344
basic,q16_gates500_pt0.16_seeds1002,318,73,58,63,51,120,26,0.012282133102416992
basic,q16_gates500_pt0.2_seeds1002,313,70,63,67,42,124,17,0.010885477066040039
basic,q16_gates500_pt0.24_seeds1002,314,71,60,72,44,121,17,0.008783817291259766
basic,q16_gates500_pt0.28_seeds1002,306,68,64,68,40,114,20,0.011282682418823242
basic,q16_gates500_pt0.32_seeds1002,290,58,65,65,44,101,15,0.01054239273071289
basic,q16_gates500_pt0.36_seeds1002,295,57,67,65,52,97,14,0.012472152709960938
basic,q16_gates500_pt0.4_seeds1002,274,57,71,63,37,90,13,0.011924028396606445
basic,q16_gates1000_pt0.0_seeds1002,579,146,0,103,148,270,58,0.028125762939453125
basic,q16_gates1000_pt0.04_seeds1002,578,140,38,108,115,256,61,0.029942750930786133
basic,q16_gates1000_pt0.08_seeds1002,604,144,71,116,104,254,59,0.054319143295288086
basic,q16_gates1000_pt0.12_seeds1002,621,149,89,126,103,247,56,0.023661375045776367
basic,q16_gates1000_pt0.16_seeds1002,615,150,100,129,97,242,47,0.03307533264160156
basic,q16_gates1000_pt0.2_seeds1002,615,152,114,127,92,247,35,0.026248455047607422
basic,q16_gates1000_pt0.24_seeds1002,567,126,112,123,75,220,37,0.020968198776245117
basic,q16_gates1000_pt0.28_seeds1002,558,124,114,120,78,200,46,0.020706653594970703
basic,q16_gates1000_pt0.32_seeds1002,520,121,108,115,76,186,35,0.020903348922729492
basic,q16_gates1000_pt0.36_seeds1002,521,117,118,115,81,179,28,0.024534225463867188
basic,q16_gates1000_pt0.4_seeds1002,487,106,121,115,63,163,25,0.023342132568359375
basic,q16_gates2000_pt0.0_seeds1002,1111,275,0,201,282,508,120,0.05902528762817383
basic,q16_gates2000_pt0.04_seeds1002,1141,279,62,212,246,492,129,0.09464740753173828
basic,q16_gates2000_pt0.08_seeds1002,1151,287,118,229,211,478,115,0.06887435913085938
basic,q16_gates2000_pt0.12_seeds1002,1155,291,156,229,202,458,110,0.06819725036621094
basic,q16_gates2000_pt0.16_seeds1002,1142,288,179,233,192,441,97,0.07991909980773926
basic,q16_gates2000_pt0.2_seeds1002,1171,267,206,243,185,439,98,0.05496716499328613
basic,q16_gates2000_pt0.24_seeds1002,1119,268,220,241,146,423,89,0.055782318115234375
